filename,area_pixels,mean,intden
L_phi_000273.tif,65536,28.517075,1868895.000000
L_phi_000274.tif,65536,28.906174,1894395.000000
L_phi_000275.tif,65536,28.921738,1895415.000000
L_phi_000276.tif,65536,29.458694,1930605.000000
L_phi_000277.tif,65536,28.661041,1878330.000000
L_phi_000278.tif,65536,29.532623,1935450.000000
L_phi_000279.tif,65536,29.178543,1912245.000000
L_phi_000280.tif,65536,29.166870,1911480.000000
L_phi_000281.tif,65536,29.003448,1900770.000000
L_phi_000282.tif,65536,28.917847,1895160.000000
L_phi_000283.tif,65536,28.910065,1894650.000000
L_phi_000284.tif,65536,28.719406,1882155.000000
L_phi_000285.tif,65536,29.159088,1910970.000000
L_phi_000286.tif,65536,28.968430,1898475.000000
L_phi_000287.tif,65536,29.548187,1936470.000000
L_phi_000288.tif,65536,29.011230,1901280.000000
L_phi_000289.tif,65536,29.264145,1917855.000000
L_phi_000290.tif,65536,28.606567,1874760.000000
L_phi_000291.tif,65536,29.314728,1921170.000000
L_phi_000292.tif,65536,28.528748,1869660.000000
L_phi_000293.tif,65536,28.836136,1889805.000000
L_phi_000294.tif,65536,28.773880,1885725.000000
L_phi_000295.tif,65536,28.626022,1876035.000000
L_phi_000296.tif,65536,28.777771,1885980.000000
L_phi_000297.tif,65536,29.692154,1945905.000000
L_phi_000298.tif,65536,28.365326,1858950.000000
L_phi_000299.tif,65536,28.707733,1881390.000000
L_phi_000300.tif,65536,29.548187,1936470.000000
L_phi_000301.tif,65536,29.314728,1921170.000000
L_phi_000302.tif,65536,29.801102,1953045.000000
L_phi_000303.tif,65536,29.283600,1919130.000000
L_phi_000304.tif,65536,29.412003,1927545.000000
L_phi_000305.tif,65536,29.205780,1914030.000000
L_phi_000306.tif,65536,28.980103,1899240.000000
L_phi_000307.tif,65536,28.983994,1899495.000000
L_phi_000308.tif,65536,29.482040,1932135.000000
L_phi_000309.tif,65536,29.007339,1901025.000000
L_phi_000310.tif,65536,28.731079,1882920.000000
L_phi_000311.tif,65536,28.306961,1855125.000000
L_phi_000312.tif,65536,28.882828,1892865.000000
L_phi_000313.tif,65536,29.069595,1905105.000000
L_phi_000314.tif,65536,29.435349,1929075.000000
L_phi_000315.tif,65536,28.991776,1900005.000000
L_phi_000316.tif,65536,29.217453,1914795.000000
L_phi_000317.tif,65536,28.828354,1889295.000000
L_phi_000318.tif,65536,28.824463,1889040.000000
L_phi_000319.tif,65536,29.240799,1916325.000000
L_phi_000320.tif,65536,29.100723,1907145.000000
L_phi_000321.tif,65536,29.283600,1919130.000000
L_phi_000322.tif,65536,29.054031,1904085.000000
L_phi_000323.tif,65536,28.450928,1864560.000000
L_phi_000324.tif,65536,29.291382,1919640.000000
L_phi_000325.tif,65536,28.629913,1876290.000000
L_phi_000326.tif,65536,29.345856,1923210.000000
L_phi_000327.tif,65536,28.859482,1891335.000000
L_phi_000328.tif,65536,28.661041,1878330.000000
L_phi_000329.tif,65536,29.186325,1912755.000000
L_phi_000330.tif,65536,28.517075,1868895.000000
L_phi_000331.tif,65536,29.217453,1914795.000000
L_phi_000332.tif,65536,28.917847,1895160.000000
L_phi_000333.tif,65536,29.019012,1901790.000000
L_phi_000334.tif,65536,28.836136,1889805.000000
L_phi_000335.tif,65536,28.626022,1876035.000000
L_phi_000336.tif,65536,29.279709,1918875.000000
L_phi_000337.tif,65536,28.509293,1868385.000000
L_phi_000338.tif,65536,29.283600,1919130.000000
L_phi_000339.tif,65536,28.641586,1877055.000000
L_phi_000340.tif,65536,29.264145,1917855.000000
L_phi_000341.tif,65536,29.046249,1903575.000000
